loop_
_pd_proc_2theta
_pd_proc_2theta_corrected
_pd_proc_intensity_plus_net
_pd_proc_intensity_minus_net
_pd_proc_intensity_bkg_calc
_pd_proc_intensity_plus
_pd_proc_intensity_plus_sigma
_pd_proc_intensity_minus
_pd_proc_intensity_minus_sigma
_pd_proc_excluded
   19.52    22.69       0.00       0.00   45577.53    23586.1736   232.12758   23792.46   233.12    True
   19.57    22.74       0.00       0.00   45561.78   23837.42716   230.76832   23971.05   231.43    True
   19.62    22.79       0.00       0.00   45545.99   23251.73574   249.56828   23946.55   252.97    True
   19.67    22.84       0.00       0.00   45530.15   23154.65365   230.90959   23516.61   232.61    True
   19.72    22.89       0.00       0.00   45514.28   23644.66682   229.75543   23163.73   227.74    True
   19.77    22.94       0.00       0.00   45498.37    23712.6437   234.99975   23323.88   233.36    True
   19.82    22.99       0.00       0.00   45482.43   23505.31301   227.25936   23864.67   228.89    True
   19.87    23.04       0.00       0.00   45466.46   23082.54718    231.5748   23424.22   233.19    True
   19.92    23.09       0.00       0.00   45450.46   23215.21277   224.77349   23737.83   227.11    True
   19.97    23.14       0.00       0.00   45434.44   23171.76061   230.14864   23353.04   231.04    True
   20.02    23.19       0.00       0.00   45418.41   23599.25551    228.3303   23779.58   229.20    True
   20.07    23.24       0.00       0.00   45402.35   23229.91935   231.80555   23081.23   231.24    True
   20.12    23.29       0.00       0.00   45386.29   22966.20804   224.15646   23246.17   225.47    True
   20.17    23.34       0.00       0.00   45370.21   23652.96802   235.87875   23020.71   233.13    True
   20.22    23.39       0.00       0.00   45350.90   23461.55389   226.58126   22924.90   224.34    True
   20.27    23.44       0.00       0.00   45334.82   23271.83539   231.32194   22939.59   229.92    True
   20.32    23.49       0.00       0.00   45318.76   23302.04052   231.02647   23378.59   231.45    True
   20.37    23.54       0.00       0.00   45302.72   22967.23926   229.53959   22719.96   228.52    True
   20.42    23.59       0.00       0.00   45286.70   22918.89651   224.34596   22702.04   223.48    True
   20.47    23.64       0.00       0.00   45270.70   22694.31711   228.68527   22512.11   227.95    True
   20.52    23.69       0.00       0.00   45254.74   22575.46972   223.38933   23012.15   225.40    True
   20.57    23.74       0.00       0.00   45238.82   22911.26372   232.30141   22808.82   231.92    True
   20.62    23.79       0.00       0.00   45222.93   22839.08297   225.71014   22808.29   225.66    True
   20.67    23.84       0.00       0.00   45207.10   22816.06029   229.92747   22947.51   230.61    True
   20.72    23.89       0.00       0.00   45191.15   22622.56725   225.64404   22596.12   225.61    True
   20.77    23.94       0.00       0.00   45175.26   22378.01029    227.3275   22840.96   229.50    True
   20.82    23.99       0.00       0.00   45159.45     22952.154   226.01466   22561.07   224.37    True
   20.87    24.04       0.00       0.00   45147.02   22068.04308   226.92664   22744.87   230.09    True
   20.92    24.09       0.00       0.00   45128.18   22839.64102   227.52628   22744.99   227.19    True
   20.97    24.14       0.00       0.00   45112.75   22806.20308   228.50804   22858.90   228.82    True
   21.02    24.19       0.00       0.00   45097.39   22531.08928   228.71159   22632.87   229.25    True
   21.07    24.24       0.00       0.00   45082.11   22680.84534   231.76961   22438.88   230.74    True
   21.12    24.29       0.00       0.00   45066.93   22595.41826   224.75749   22573.35   224.75    True
   21.17    24.34       0.00       0.00   45051.85   22994.40221   228.78013   22350.59   225.98    True
   21.22    24.39       0.00       0.00   45036.80   22397.53624    227.3729   22617.00   228.45    True
   21.27    24.44       0.00       0.00   45021.89   22326.78584   229.24946   22923.65   232.06    True
   21.32    24.49       0.00       0.00   45007.14    22671.4321   226.88896   23032.56   228.59    True
   21.37    24.54       0.00       0.00   44988.08   22421.21345    229.6666   22468.82   229.96    True
   21.42    24.59       0.00       0.00   44973.71   22524.87797   226.87796   22231.92   225.64    True
   21.47    24.64       0.00       0.00   44959.58   22846.20385   228.73511   22625.72   227.83    True
   21.52    24.69       0.00       0.00   44944.44   22488.99262   230.38377   22364.96   229.90    True
   21.57    24.74       0.00       0.00   44932.79   22760.62243   225.32715   22638.84   224.87    True
   21.62    24.79       0.00       0.00   44918.22   22359.75911   225.69966   22432.23   226.11    True
   21.67    24.84       0.00       0.00   44903.97   22263.77101   226.20965   22823.72   228.82    True
   21.72    24.89       0.00       0.00   44890.07   22666.37804   228.94612   22544.20   228.47    True
   21.77    24.94       0.00       0.00   44876.54   22389.26296   227.03266   22723.06   228.63    True
   21.82    24.99       0.00       0.00   44863.42   22317.25427   227.73458   22347.89   227.96    True
   21.87    25.04       0.00       0.00   44848.25   22436.67651   225.29348   22468.44   225.52    True
   21.92    25.09       0.00       0.00   44836.04   22243.33713   224.92297   22496.93   226.15    True
