I_sum = I_plus + I_minus
I_diff = I_plus - I_minus

del 2Theta < 8.5
del 2Theta > 99.6

     2Theta I_plus(/100) sI_plus(/10) I_minus(/100) sI_minus(/10)
   16.42000  23924.49683  248.34144  24212.52000  249.76000
   16.47000  24143.26644  233.57527  24292.45000  234.30000
   16.52000  24063.38624  225.32426  23936.81000  224.87000
   16.57000  24099.93270  231.47770  24378.01000  232.76000
   16.62000  24115.11376  234.99054  23976.42000  234.48000
   16.67000  24565.00603  240.88160  24317.01000  239.88000
   16.72000  23927.86661  231.54065  24192.68000  232.77000
   16.77000  24058.50400  233.26242  24327.30000  234.51000
   16.82000  24746.79075  235.68290  24539.51000  234.89000
   16.87000  24425.13048  237.42345  24294.35000  236.95000
   16.92000  24124.52184  230.59934  24991.99000  234.36000
   16.97000  24489.06106  236.95457  24299.21000  236.22000
   17.02000  24132.64150  233.61357  23965.84000  232.98000
   17.07000  23995.20253  232.22549  23587.09000  230.54000
   17.12000  24058.74443  230.48002  23511.68000  228.21000
   17.17000  23768.06309  230.73629  23677.10000  230.43000
   17.22000  23798.15056  233.55350  23288.65000  231.40000
   17.27000  23160.37531  231.37580  23680.59000  233.78000
   17.32000  23643.61482  215.39782  22852.31000  212.23000
   17.37000  23258.67979  224.02586  23193.46000  223.83000
   17.42000  23244.55624  238.81175  23451.94000  239.85000
   17.47000  23839.14685  245.91195  23028.35000  242.23000
   17.52000  23326.33972  233.09345  23358.31000  233.32000
   17.57000  23539.05009  220.82663  23129.26000  219.18000
   17.62000  23247.03252  229.23604  23184.37000  229.04000
   17.67000  23059.58417  224.58842  23001.64000  224.43000
   17.72000  23615.99989  228.18652  22969.17000  225.47000
   17.77000  23296.98770  230.44551  23026.38000  229.33000
   17.82000  23103.40751  228.86071  23232.48000  229.52000
   17.87000  23304.00815  227.31970  23359.60000  227.65000
   17.92000  23001.57336  229.18866  23167.32000  230.02000
   17.97000  23446.46807  227.36253  23260.24000  226.65000
   18.02000  23271.73430  227.99319  23099.98000  227.33000
   18.07000  23726.14694  228.01876  23624.62000  227.66000
   18.12000  22974.48944  230.91136  23607.54000  233.82000
   18.17000  23503.68722  225.19581  23338.05000  224.57000
   18.22000  23066.32310  230.89115  23216.43000  231.65000
   18.27000  23310.69106  226.18696  22913.88000  224.55000
   18.32000  22811.02830  225.04531  23029.81000  226.09000
   18.37000  22859.58875  229.29933  23233.63000  231.05000
   18.42000  23481.40253  228.68603  22986.20000  226.61000
   18.47000  22850.41257  223.52596  23073.82000  224.59000
   18.52000  23003.80422  234.01713  22893.31000  233.60000
   18.57000  22725.21097  221.27922  23139.33000  223.16000
   18.62000  22935.37286  227.55340  22848.80000  227.26000
   18.67000  22771.37098  223.40154  23118.67000  225.00000
   18.72000  22955.69331  228.83213  22944.40000  228.87000
   18.77000  23041.59008  225.61570  23229.34000  226.52000
   18.82000  22884.04146  228.75937  23132.35000  229.95000
   18.87000  22706.64168  223.51122  23156.01000  225.56000
   18.92000  23155.53030  228.16141  22508.77000  225.37000
   18.97000  23128.02054  227.66003  22888.53000  226.70000
   19.02000  22942.04846  231.17554  23079.38000  231.88000
   19.07000  23013.44307  223.50958  23662.31000  226.39000
   19.12000  23000.54374  232.52522  23273.14000  233.84000
   19.17000  23602.71977  228.40404  23271.55000  227.05000
   19.22000  23649.13577  232.79589  23572.78000  232.55000
   19.27000  23203.84687  227.40456  23437.15000  228.52000
   19.32000  23830.05887  238.61727  23231.46000  236.01000
   19.37000  23480.21328  224.73207  23059.76000  223.01000
   19.42000  23047.16160  233.40256  23583.86000  235.90000
   19.47000  23110.25808  227.31671  23651.82000  229.77000
   19.52000  23586.17360  232.12758  23792.46000  233.12000
   19.57000  23837.42716  230.76832  23971.05000  231.43000
   19.62000  23251.73574  249.56828  23946.55000  252.97000
   19.67000  23154.65365  230.90959  23516.61000  232.61000
   19.72000  23644.66682  229.75543  23163.73000  227.74000
   19.77000  23712.64370  234.99975  23323.88000  233.36000
   19.82000  23505.31301  227.25936  23864.67000  228.89000
   19.87000  23082.54718  231.57480  23424.22000  233.19000
   19.92000  23215.21277  224.77349  23737.83000  227.11000
   19.97000  23171.76061  230.14864  23353.04000  231.04000
   20.02000  23599.25551  228.33030  23779.58000  229.20000
   20.07000  23229.91935  231.80555  23081.23000  231.24000
   20.12000  22966.20804  224.15646  23246.17000  225.47000
   20.17000  23652.96802  235.87875  23020.71000  233.13000
   20.22000  23461.55389  226.58126  22924.90000  224.34000
   20.27000  23271.83539  231.32194  22939.59000  229.92000
   20.32000  23302.04052  231.02647  23378.59000  231.45000
   20.37000  22967.23926  229.53959  22719.96000  228.52000
   20.42000  22918.89651  224.34596  22702.04000  223.48000
   20.47000  22694.31711  228.68527  22512.11000  227.95000
   20.52000  22575.46972  223.38933  23012.15000  225.40000
   20.57000  22911.26372  232.30141  22808.82000  231.92000
